PUNT_GLOBAL,FAMI_ESTRATOVIVIENDA,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,COLE_AREA_UBICACION,COLE_BILINGUE,FAMI_EDUCACIONMADRE
257.0,Estrato 6,Si,Si,URBANO,N,Educación profesional completa
240.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
289.0,Estrato 2,No,No,RURAL,N,Primaria incompleta
284.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
223.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
271.0,Estrato 2,No,No,RURAL,N,Primaria incompleta
279.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
215.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
248.0,Estrato 2,No,No,RURAL,N,Primaria completa
247.0,Estrato 2,No,Si,URBANO,N,Primaria completa
287.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
280.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
266.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
256.0,Estrato 1,No,Si,URBANO,N,Primaria completa
162.0,Estrato 3,No,No,URBANO,N,Primaria incompleta
200.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
229.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
244.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
209.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
178.0,Estrato 3,No,Si,URBANO,N,Primaria completa
232.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
320.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
262.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
232.0,Estrato 2,No,No,RURAL,N,Primaria incompleta
235.0,Estrato 1,No,No,URBANO,N,Primaria completa
215.0,Estrato 2,No,No,URBANO,N,Primaria completa
164.0,Estrato 3,No,No,URBANO,N,Educación profesional completa
241.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
195.0,Estrato 2,No,Si,RURAL,N,Primaria completa
235.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
327.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
254.0,Sin Estrato,No,Si,RURAL,N,Técnica o tecnológica completa
320.0,Estrato 5,Si,Si,RURAL,N,Educación profesional completa
281.0,Estrato 4,Si,Si,URBANO,N,Primaria completa
212.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
270.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) completa
307.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
172.0,Estrato 2,No,Si,RURAL,N,Primaria incompleta
333.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
300.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
307.0,Sin Estrato,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
295.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
396.0,Estrato 5,Si,Si,RURAL,S,Educación profesional completa
221.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
253.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
290.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
266.0,Estrato 1,No,No,URBANO,N,Primaria completa
237.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
272.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
296.0,Estrato 1,Si,No,RURAL,N,Primaria incompleta
194.0,Estrato 1,Si,Si,RURAL,N,Técnica o tecnológica completa
251.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
242.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
285.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
269.0,Estrato 4,Si,Si,URBANO,N,Postgrado
270.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) completa
251.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
212.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
213.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
186.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
299.0,Estrato 4,Si,Si,URBANO,N,Educación profesional completa
266.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) completa
269.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
212.0,Estrato 3,Si,Si,RURAL,N,Técnica o tecnológica completa
245.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
203.0,Estrato 1,No,Si,URBANO,N,Secundaria (Bachillerato) completa
224.0,Estrato 2,No,No,URBANO,N,Primaria completa
282.0,Estrato 3,Si,No,URBANO,N,Técnica o tecnológica completa
210.0,Estrato 3,No,No,URBANO,N,Primaria completa
203.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
220.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
317.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
257.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
273.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
183.0,Estrato 3,Si,Si,URBANO,N,Ninguno
265.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
291.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
226.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
270.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
297.0,Estrato 2,Si,Si,RURAL,N,Técnica o tecnológica completa
261.0,Estrato 3,Si,Si,RURAL,N,No sabe
262.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
289.0,Estrato 3,Si,Si,URBANO,N,Primaria incompleta
267.0,Estrato 2,No,No,RURAL,N,Primaria completa
310.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
260.0,Estrato 4,Si,Si,RURAL,N,Educación profesional completa
233.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
277.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
235.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
250.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
254.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
267.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
216.0,Estrato 3,Si,Si,URBANO,N,Primaria incompleta
222.0,Estrato 2,Si,No,RURAL,N,Secundaria (Bachillerato) incompleta
332.0,Estrato 4,Si,Si,RURAL,S,Educación profesional completa
308.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
279.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
247.0,Estrato 2,Si,No,URBANO,N,Técnica o tecnológica completa
260.0,Estrato 2,Si,No,RURAL,N,Primaria completa
232.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
305.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
216.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
310.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
196.0,Estrato 2,Si,No,URBANO,N,Primaria incompleta
248.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
175.0,Estrato 3,Si,No,URBANO,N,No sabe
258.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
325.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
304.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
198.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
235.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
271.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
237.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
261.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
314.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica completa
341.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
220.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
217.0,Estrato 2,No,Si,RURAL,N,Secundaria (Bachillerato) completa
346.0,Estrato 6,Si,Si,RURAL,N,Postgrado
209.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
328.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
317.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
302.0,Estrato 6,Si,Si,RURAL,S,Postgrado
347.0,Estrato 4,Si,Si,RURAL,S,Postgrado
279.0,Estrato 1,Si,Si,URBANO,N,Educación profesional completa
213.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
249.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
301.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
235.0,Estrato 2,No,Si,RURAL,N,Primaria completa
202.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
370.0,Estrato 4,Si,Si,RURAL,N,Educación profesional incompleta
287.0,Estrato 1,No,No,URBANO,N,Primaria completa
349.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
199.0,Estrato 3,Si,Si,URBANO,N,Ninguno
211.0,Estrato 3,Si,No,RURAL,N,Secundaria (Bachillerato) completa
297.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
165.0,Sin Estrato,No,No,URBANO,N,Ninguno
200.0,Estrato 1,Si,Si,RURAL,N,Primaria incompleta
262.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
225.0,Estrato 1,Si,Si,URBANO,N,Primaria completa
183.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
259.0,Estrato 2,No,Si,RURAL,N,Primaria incompleta
231.0,Estrato 1,No,No,URBANO,N,Ninguno
278.0,Estrato 3,Si,No,URBANO,N,Primaria incompleta
298.0,Estrato 4,Si,Si,URBANO,N,Educación profesional incompleta
311.0,Estrato 1,No,No,RURAL,N,Primaria completa
236.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
222.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
203.0,Estrato 1,No,No,URBANO,N,Ninguno
310.0,Estrato 3,Si,Si,RURAL,N,Educación profesional completa
271.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
217.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
298.0,Estrato 5,Si,Si,URBANO,N,Educación profesional completa
282.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
272.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
321.0,Estrato 3,Si,Si,URBANO,N,Educación profesional incompleta
226.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
183.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
310.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
252.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
270.0,Estrato 4,Si,Si,RURAL,N,Técnica o tecnológica completa
232.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
295.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
266.0,Estrato 1,Si,Si,RURAL,N,Primaria incompleta
272.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
269.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
358.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
203.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
293.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
235.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
218.0,Estrato 1,No,No,RURAL,N,Primaria completa
289.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
274.0,Estrato 2,No,Si,RURAL,N,Secundaria (Bachillerato) incompleta
245.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) completa
243.0,Estrato 2,No,No,URBANO,N,Ninguno
251.0,Estrato 4,Si,Si,URBANO,N,Técnica o tecnológica completa
310.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
164.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
285.0,Estrato 4,Si,Si,URBANO,N,Técnica o tecnológica completa
258.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
368.0,Estrato 6,Si,Si,RURAL,N,Educación profesional completa
249.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
225.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
197.0,Estrato 5,No,No,URBANO,N,Primaria completa
258.0,Sin Estrato,Si,Si,URBANO,N,Postgrado
237.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
230.0,Estrato 2,Si,No,URBANO,N,Primaria completa
265.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
303.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
266.0,Estrato 1,Si,Si,URBANO,N,Técnica o tecnológica completa
367.0,Estrato 2,Si,Si,RURAL,N,No sabe
223.0,Estrato 2,No,Si,RURAL,N,Primaria incompleta
258.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
255.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
318.0,Estrato 4,Si,Si,RURAL,N,Técnica o tecnológica incompleta
284.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
261.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
302.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
255.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
237.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
253.0,Estrato 1,Si,No,URBANO,N,Educación profesional completa
300.0,Estrato 2,No,Si,RURAL,N,Secundaria (Bachillerato) completa
277.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) completa
273.0,Estrato 1,No,No,RURAL,N,Primaria completa
198.0,Estrato 3,No,No,URBANO,N,Primaria incompleta
254.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
151.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) completa
234.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
235.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
277.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
221.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
246.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
337.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
239.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
278.0,Estrato 1,No,Si,URBANO,N,Primaria completa
287.0,Estrato 1,No,No,RURAL,N,No sabe
262.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
217.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
216.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
180.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
275.0,Estrato 1,Si,No,URBANO,N,Secundaria (Bachillerato) completa
212.0,Estrato 2,No,Si,URBANO,N,Primaria completa
309.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
198.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
212.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
296.0,Estrato 3,Si,No,URBANO,N,Técnica o tecnológica completa
237.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
253.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
304.0,Estrato 3,No,Si,URBANO,N,Secundaria (Bachillerato) completa
285.0,Estrato 2,No,Si,RURAL,N,Secundaria (Bachillerato) completa
178.0,Estrato 2,No,Si,URBANO,N,Primaria completa
285.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
262.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
183.0,Estrato 2,Si,Si,URBANO,N,Ninguno
208.0,Estrato 1,Si,Si,RURAL,N,Primaria completa
265.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
272.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
263.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
315.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
275.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
200.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
165.0,Estrato 2,No,No,URBANO,N,Ninguno
194.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
182.0,Estrato 2,No,No,RURAL,N,Primaria completa
233.0,Estrato 1,No,No,URBANO,N,Primaria completa
252.0,Estrato 2,No,No,URBANO,N,Educación profesional incompleta
227.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
161.0,Estrato 1,Si,Si,RURAL,N,Ninguno
249.0,Estrato 1,No,Si,RURAL,N,Primaria completa
267.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
201.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
249.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
376.0,Estrato 5,Si,Si,RURAL,S,Educación profesional completa
287.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
209.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
263.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
228.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
323.0,Estrato 3,No,No,URBANO,N,Educación profesional incompleta
337.0,Estrato 1,No,No,RURAL,N,Secundaria (Bachillerato) completa
260.0,Estrato 2,No,No,URBANO,N,Primaria completa
267.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
269.0,Estrato 1,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
303.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
270.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
265.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
217.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) incompleta
187.0,Estrato 2,No,No,RURAL,N,Primaria incompleta
251.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) incompleta
270.0,Estrato 2,Si,No,URBANO,N,Primaria incompleta
276.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
225.0,Estrato 1,Si,Si,URBANO,N,Educación profesional incompleta
261.0,Estrato 4,Si,Si,URBANO,N,Educación profesional completa
249.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
257.0,Estrato 2,No,No,URBANO,N,Técnica o tecnológica completa
188.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
269.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
253.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
268.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) incompleta
301.0,Estrato 3,Si,No,URBANO,N,Primaria incompleta
312.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
176.0,Sin Estrato,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
241.0,Estrato 2,Si,Si,URBANO,N,Primaria incompleta
164.0,Estrato 2,No,No,URBANO,N,Primaria completa
208.0,Estrato 1,Si,No,URBANO,N,Primaria completa
273.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
275.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
346.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
228.0,Estrato 1,No,No,URBANO,N,Secundaria (Bachillerato) completa
348.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
313.0,Estrato 4,Si,No,URBANO,N,Educación profesional completa
223.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
350.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
211.0,Estrato 2,No,No,URBANO,N,Técnica o tecnológica completa
202.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
237.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
247.0,Estrato 2,No,No,URBANO,N,Primaria completa
273.0,Estrato 2,No,No,URBANO,N,Ninguno
305.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
277.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
249.0,Estrato 2,Si,No,URBANO,N,Educación profesional incompleta
303.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
222.0,Estrato 2,Si,No,URBANO,N,Educación profesional completa
330.0,Estrato 3,No,Si,URBANO,N,Técnica o tecnológica completa
184.0,Estrato 2,Si,Si,URBANO,N,Técnica o tecnológica incompleta
294.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
299.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
290.0,Estrato 3,Si,Si,RURAL,N,Postgrado
235.0,Estrato 2,Si,Si,URBANO,N,Ninguno
320.0,Estrato 5,Si,Si,RURAL,N,Postgrado
281.0,Estrato 3,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
291.0,Estrato 1,Si,Si,URBANO,N,Primaria incompleta
249.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
224.0,Sin Estrato,No,No,RURAL,N,Primaria incompleta
212.0,Estrato 1,Si,Si,RURAL,N,Secundaria (Bachillerato) completa
200.0,Estrato 2,No,No,URBANO,N,Secundaria (Bachillerato) completa
242.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
235.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
210.0,Estrato 2,No,No,URBANO,N,Primaria completa
179.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
215.0,Estrato 3,Si,Si,RURAL,N,No sabe
290.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
376.0,Estrato 4,Si,Si,URBANO,N,Postgrado
242.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
308.0,Estrato 1,No,Si,URBANO,N,Primaria completa
210.0,Estrato 1,No,Si,RURAL,N,Primaria incompleta
323.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) incompleta
332.0,Estrato 5,Si,Si,RURAL,N,Educación profesional completa
321.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
250.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
308.0,Estrato 6,Si,Si,RURAL,N,Educación profesional completa
273.0,Estrato 2,No,Si,URBANO,N,Técnica o tecnológica incompleta
244.0,Estrato 1,No,Si,RURAL,N,Secundaria (Bachillerato) incompleta
320.0,Estrato 2,Si,Si,RURAL,N,Secundaria (Bachillerato) incompleta
271.0,Estrato 6,Si,Si,RURAL,N,Educación profesional completa
286.0,Estrato 1,No,Si,URBANO,N,Primaria incompleta
327.0,Estrato 3,Si,Si,URBANO,N,Educación profesional completa
269.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
268.0,Estrato 1,Si,Si,URBANO,N,No sabe
262.0,Estrato 1,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
228.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
288.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
223.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
254.0,Estrato 4,Si,Si,URBANO,N,Técnica o tecnológica completa
285.0,Estrato 2,No,No,RURAL,N,Secundaria (Bachillerato) incompleta
215.0,Estrato 2,No,Si,URBANO,N,Primaria completa
313.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
278.0,Estrato 2,No,No,URBANO,N,Primaria incompleta
282.0,Sin Estrato,Si,No,RURAL,N,Secundaria (Bachillerato) incompleta
257.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica incompleta
212.0,Estrato 3,Si,Si,RURAL,N,Primaria completa
202.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
258.0,Estrato 1,No,Si,RURAL,N,Primaria incompleta
228.0,Estrato 2,No,Si,URBANO,N,Primaria incompleta
262.0,Estrato 3,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
308.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
207.0,Estrato 1,No,No,URBANO,N,Primaria incompleta
263.0,Estrato 3,Si,Si,URBANO,N,Técnica o tecnológica completa
232.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
300.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
208.0,Estrato 2,No,Si,URBANO,N,Secundaria (Bachillerato) completa
204.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
232.0,Estrato 2,Si,No,URBANO,N,Secundaria (Bachillerato) completa
213.0,Estrato 4,Si,Si,URBANO,N,Educación profesional completa
163.0,Estrato 2,Si,Si,URBANO,N,Educación profesional completa
301.0,Estrato 3,Si,Si,URBANO,N,Primaria completa
269.0,Estrato 2,Si,Si,URBANO,N,Primaria completa
263.0,Estrato 1,No,Si,RURAL,N,Primaria incompleta
270.0,Estrato 1,Si,Si,URBANO,N,Primaria completa
206.0,Estrato 1,No,No,RURAL,N,Primaria incompleta
354.0,Estrato 3,Si,Si,RURAL,S,Postgrado
260.0,Estrato 2,Si,Si,URBANO,N,Secundaria (Bachillerato) completa
231.0,Estrato 2,No,No,URBANO,N,Primaria completa
